N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
579690,2021-11-30 14:03:00,15060,United Kingdom,93,141.72
571916,2021-10-19 15:34:00,14776,United Kingdom,24,15.6
537841,2020-12-08 15:10:00,13848,United Kingdom,1000,320.0
552844,2021-05-11 14:37:00,12649,Germany,204,375.0
551966,2021-05-05 13:14:00,15356,United Kingdom,225,369.95
537867,2020-12-08 16:48:00,16717,United Kingdom,75,307.25
539254,2020-12-16 14:25:00,13199,United Kingdom,216,243.12
581385,2021-12-08 13:11:00,13298,United Kingdom,96,360.0
555551,2021-06-05 13:32:00,14696,United Kingdom,185,298.79
576259,2021-11-14 14:18:00,12957,United Kingdom,162,407.92
554269,2021-05-23 13:03:00,13223,United Kingdom,40,62.4
578027,2021-11-22 13:29:00,15977,United Kingdom,706,699.1
552708,2021-05-10 16:19:00,13487,United Kingdom,128,215.65
572541,2021-10-24 16:20:00,17315,United Kingdom,65,138.01
574528,2021-11-04 14:03:00,16782,United Kingdom,62,155.25
574666,2021-11-06 12:10:00,16168,United Kingdom,144,257.76
536756,2020-12-02 14:23:00,0,United Kingdom,23,66.65
537241,2020-12-06 10:18:00,14293,United Kingdom,172,364.92
551533,2021-05-01 14:58:00,15407,United Kingdom,77,164.86
540567,2021-01-10 11:09:00,16850,United Kingdom,249,332.41
553381,2021-05-16 15:34:00,13456,United Kingdom,100,207.66
572067,2021-10-20 13:13:00,16099,United Kingdom,72,139.8
546856,2021-03-17 14:12:00,15433,United Kingdom,416,372.64
576689,2021-11-16 12:18:00,16657,United Kingdom,254,258.24
547814,2021-03-25 14:19:00,13452,United Kingdom,1,295.0
541973,2021-01-24 14:01:00,16730,United Kingdom,445,187.02
578361,2021-11-24 10:38:00,13638,United Kingdom,93,122.64
557324,2021-06-20 09:41:00,0,United Kingdom,372,1674.72
566746,2021-09-14 15:18:00,13321,United Kingdom,140,259.04
557470,2021-06-20 13:21:00,13798,United Kingdom,256,589.44
573033,2021-10-27 13:41:00,14099,United Kingdom,161,217.27
550302,2021-04-17 10:17:00,14156,EIRE,151,446.74
578108,2021-11-23 09:20:00,14912,Italy,526,385.06
562844,2021-08-10 08:41:00,12444,Norway,68,757.07
574477,2021-11-04 12:21:00,15453,United Kingdom,270,350.43
543179,2021-02-04 10:31:00,12754,Japan,14,21.64
555648,2021-06-06 13:46:00,14623,United Kingdom,91,205.18
576878,2021-11-16 16:49:00,18059,United Kingdom,52,86.6
536437,2020-12-01 12:12:00,13694,United Kingdom,1004,842.12
559927,2021-07-13 17:03:00,17567,United Kingdom,364,461.08
550126,2021-04-14 12:43:00,12853,United Kingdom,74,129.5
567954,2021-09-23 08:30:00,13004,United Kingdom,426,340.21
553165,2021-05-13 16:12:00,13623,United Kingdom,36,147.58
555007,2021-05-31 09:52:00,13694,United Kingdom,144,208.8
579435,2021-11-29 13:20:00,16782,United Kingdom,6,43.5
547656,2021-03-24 12:53:00,13263,United Kingdom,149,217.56
556179,2021-06-09 11:27:00,13756,United Kingdom,426,308.2
580556,2021-12-05 10:18:00,16513,United Kingdom,44,121.8
546944,2021-03-18 11:13:00,14701,United Kingdom,98,567.44
549053,2021-04-06 10:20:00,13863,United Kingdom,224,305.78
579293,2021-11-29 11:22:00,14419,United Kingdom,86,216.75
546007,2021-03-08 15:34:00,0,United Kingdom,302,1273.26
571426,2021-10-17 12:41:00,15179,United Kingdom,222,188.55
563362,2021-08-15 16:13:00,15114,United Kingdom,262,191.14
572100,2021-10-20 15:45:00,16705,United Kingdom,12,143.4
561228,2021-07-26 10:16:00,12431,Australia,72,118.8
581475,2021-12-09 08:39:00,13069,United Kingdom,352,280.24
546922,2021-03-18 09:59:00,14110,United Kingdom,388,904.26
540364,2021-01-06 16:03:00,14505,United Kingdom,95,317.06
578298,2021-11-23 14:52:00,12619,Germany,461,398.7
554142,2021-05-23 10:38:00,15288,United Kingdom,136,471.6
565753,2021-09-06 13:11:00,13538,United Kingdom,12,99.0
542470,2021-01-28 11:27:00,14133,United Kingdom,152,318.0
551862,2021-05-04 16:07:00,17384,United Kingdom,43,227.65
566973,2021-09-16 09:21:00,15152,United Kingdom,240,329.02
541903,2021-01-24 11:31:00,15039,United Kingdom,12,91.8
545584,2021-03-04 09:11:00,0,United Kingdom,1,7.95
564482,2021-08-25 13:40:00,13149,United Kingdom,326,249.72
576063,2021-11-13 15:37:00,15502,United Kingdom,115,330.45
560856,2021-07-21 13:06:00,16607,United Kingdom,431,421.7
553356,2021-05-16 14:05:00,14038,United Kingdom,501,716.32
545065,2021-02-27 14:43:00,12431,Australia,217,412.55
565617,2021-09-05 15:30:00,0,United Kingdom,476,1458.44
571457,2021-10-17 14:01:00,12963,United Kingdom,84,105.22
570501,2021-10-11 09:23:00,14857,United Kingdom,276,650.6
568174,2021-09-25 13:23:00,16261,United Kingdom,45,144.05
558338,2021-06-28 13:36:00,16824,United Kingdom,134,222.9
561732,2021-07-29 12:13:00,14511,United Kingdom,72,138.16
545909,2021-03-08 09:45:00,15819,United Kingdom,522,639.64
540003,2021-01-04 10:37:00,16875,United Kingdom,140,368.8
559809,2021-07-12 14:57:00,16409,United Kingdom,142,235.71
536813,2020-12-02 16:59:00,15646,United Kingdom,230,189.8
554629,2021-05-25 11:34:00,15882,United Kingdom,106,135.14
565157,2021-09-01 15:08:00,16168,United Kingdom,48,85.92
558746,2021-07-01 17:23:00,14415,United Kingdom,143,215.75
570877,2021-10-13 08:27:00,16523,United Kingdom,120,249.6
539043,2020-12-15 15:45:00,12928,United Kingdom,250,392.34
559928,2021-07-14 08:52:00,12405,Finland,857,1710.39
570448,2021-10-10 14:55:00,13224,United Kingdom,853,943.69
572321,2021-10-24 08:59:00,15592,United Kingdom,354,388.58
552452,2021-05-09 14:02:00,13752,United Kingdom,108,148.08
571910,2021-10-19 15:09:00,0,United Kingdom,1,3.75
538708,2020-12-14 10:43:00,16202,United Kingdom,191,365.27
560294,2021-07-18 10:20:00,0,United Kingdom,20,148.37
577161,2021-11-18 10:18:00,18210,United Kingdom,120,280.3
572678,2021-10-25 13:46:00,13182,United Kingdom,201,121.18
554985,2021-05-29 12:26:00,12426,Germany,258,582.73
558569,2021-06-30 14:37:00,0,United Kingdom,2,5.1
543300,2021-02-07 11:42:00,13334,United Kingdom,836,1660.44
575072,2021-11-08 13:10:00,14560,United Kingdom,44,60.6
559123,2021-07-06 12:26:00,17341,United Kingdom,188,253.26
537616,2020-12-07 13:30:00,16904,United Kingdom,2,15.9
569086,2021-09-30 11:58:00,17949,United Kingdom,1000,720.0
539293,2020-12-16 16:42:00,18223,United Kingdom,195,501.69
576070,2021-11-13 15:58:00,13451,United Kingdom,385,512.76
575887,2021-11-11 14:03:00,17243,United Kingdom,124,424.2
550539,2021-04-19 11:27:00,13479,United Kingdom,89,144.35
553686,2021-05-18 13:58:00,14911,EIRE,636,1414.36
552842,2021-05-11 14:29:00,17888,United Kingdom,32,56.65
544633,2021-02-22 10:59:00,17315,United Kingdom,116,131.8
574080,2021-11-02 16:29:00,16348,United Kingdom,77,212.19
571698,2021-10-18 14:50:00,13805,United Kingdom,1172,424.36
580364,2021-12-02 16:34:00,13309,United Kingdom,316,234.88
548403,2021-03-31 09:36:00,14794,United Kingdom,1,16.95
563480,2021-08-16 15:52:00,0,United Kingdom,1,2.45
569323,2021-10-03 12:32:00,16912,United Kingdom,5,32.85
542111,2021-01-25 13:55:00,14341,United Kingdom,170,224.48
571732,2021-10-19 09:58:00,16298,United Kingdom,84,239.24
542788,2021-02-01 10:37:00,16570,United Kingdom,342,450.06
579174,2021-11-28 14:39:00,13266,United Kingdom,315,309.51
549289,2021-04-07 18:09:00,14395,United Kingdom,152,188.13
562387,2021-08-04 15:51:00,13402,United Kingdom,289,312.95
553316,2021-05-16 12:04:00,12682,France,59,139.88
558243,2021-06-27 15:52:00,0,United Kingdom,10,3.42
565090,2021-09-01 10:28:00,17572,United Kingdom,24,43.8
548618,2021-04-01 11:50:00,15197,United Kingdom,124,216.75
566729,2021-09-14 13:23:00,14562,United Kingdom,27,177.44
578995,2021-11-27 15:59:00,15861,United Kingdom,589,599.62
554162,2021-05-23 11:52:00,16722,United Kingdom,454,397.78
552232,2021-05-06 15:54:00,0,United Kingdom,697,2293.79
558740,2021-07-01 15:39:00,16775,United Kingdom,28,111.7
573579,2021-10-31 14:19:00,15033,United Kingdom,122,163.96
539498,2020-12-20 10:48:00,15279,United Kingdom,189,290.51
569366,2021-10-03 15:26:00,18102,United Kingdom,114,647.52
562366,2021-08-04 14:01:00,17692,United Kingdom,108,117.48
559020,2021-07-05 13:15:00,14034,United Kingdom,13,18.74
555516,2021-06-05 10:50:00,17706,United Kingdom,100,302.42
549316,2021-04-08 09:54:00,12705,Germany,757,1321.25
575915,2021-11-11 16:33:00,15903,United Kingdom,456,1405.2
557641,2021-06-21 16:35:00,0,United Kingdom,43,252.74
570731,2021-10-12 11:33:00,15038,United Kingdom,12,15.0
578333,2021-11-24 08:50:00,12471,Germany,202,332.96
559199,2021-07-07 10:28:00,15288,United Kingdom,148,382.36
566778,2021-09-15 10:02:00,17961,United Kingdom,65,74.56
561207,2021-07-25 16:20:00,13110,United Kingdom,2,7.04
539039,2020-12-15 15:00:00,13124,United Kingdom,930,1256.32
573922,2021-11-02 09:22:00,14032,United Kingdom,56,102.72
538689,2020-12-14 09:52:00,13050,United Kingdom,146,300.92
539766,2020-12-22 11:11:00,14092,United Kingdom,150,351.08
581220,2021-12-08 09:39:00,13924,United Kingdom,642,302.4
557271,2021-06-19 11:41:00,17769,United Kingdom,302,624.12
546684,2021-03-16 09:47:00,16152,United Kingdom,642,1829.04
536944,2020-12-03 12:20:00,12557,Spain,400,620.0
577025,2021-11-17 12:54:00,16161,United Kingdom,174,363.62
555233,2021-06-01 12:46:00,13917,United Kingdom,38,65.38
541411,2021-01-17 16:07:00,17961,United Kingdom,5,9.75
557789,2021-06-22 16:32:00,12379,Belgium,211,459.84
577508,2021-11-20 12:45:00,18127,United Kingdom,109,185.34
549715,2021-04-11 14:40:00,13203,United Kingdom,145,165.71
544937,2021-02-25 10:09:00,12839,United Kingdom,212,351.56
565143,2021-09-01 13:47:00,17386,United Kingdom,2,3.3
538565,2020-12-13 11:11:00,13069,United Kingdom,2,1.9
571696,2021-10-18 14:47:00,15604,United Kingdom,159,216.39
554697,2021-05-25 17:31:00,14584,United Kingdom,104,220.38
569472,2021-10-04 12:38:00,14515,United Kingdom,399,583.42
560387,2021-07-18 13:00:00,14667,United Kingdom,109,179.41
540516,2021-01-09 12:01:00,16326,United Kingdom,66,267.2
572320,2021-10-24 08:48:00,16325,United Kingdom,74,178.22
562049,2021-08-02 11:33:00,14133,United Kingdom,172,267.72
568186,2021-09-25 14:08:00,17837,United Kingdom,66,172.69
540563,2021-01-10 10:35:00,15100,United Kingdom,16,175.2
580500,2021-12-04 12:52:00,17131,United Kingdom,418,1067.33
571055,2021-10-13 14:08:00,14975,United Kingdom,380,279.94
542398,2021-01-27 15:36:00,13174,United Kingdom,270,692.3
549276,2021-04-07 13:11:00,16745,United Kingdom,152,267.1
562204,2021-08-03 12:54:00,16324,United Kingdom,184,258.17
543179,2021-02-04 10:32:00,12754,Japan,23,23.93
545851,2021-03-07 13:45:00,15026,United Kingdom,58,108.98
573934,2021-11-02 10:36:00,17719,United Kingdom,110,307.14
548448,2021-03-31 11:07:00,18041,United Kingdom,275,225.49
555820,2021-06-07 12:01:00,16133,United Kingdom,196,304.72
577484,2021-11-20 11:52:00,13536,United Kingdom,463,492.94
549433,2021-04-08 12:28:00,16709,United Kingdom,26,149.9
563904,2021-08-21 11:29:00,13397,United Kingdom,58,247.72
548494,2021-03-31 13:33:00,16698,United Kingdom,520,1182.0
551661,2021-05-03 12:17:00,15656,United Kingdom,11,63.91
557127,2021-06-16 19:40:00,15014,United Kingdom,68,117.73
561288,2021-07-26 12:26:00,13379,United Kingdom,166,136.29
543626,2021-02-10 15:40:00,15796,United Kingdom,124,343.92
551028,2021-04-26 11:30:00,13842,United Kingdom,99,308.73
547046,2021-03-20 11:43:00,13725,United Kingdom,137,146.87
559010,2021-07-05 12:50:00,14911,EIRE,21,205.6
540595,2021-01-10 11:35:00,14321,United Kingdom,645,326.82
579391,2021-11-29 12:07:00,14251,United Kingdom,380,490.68
572563,2021-10-25 09:31:00,12928,United Kingdom,216,334.0
547102,2021-03-21 10:41:00,14245,United Kingdom,631,1005.1
540168,2021-01-05 12:15:00,13715,United Kingdom,239,445.22
562377,2021-08-04 15:04:00,14535,United Kingdom,506,799.94
547516,2021-03-23 14:04:00,15189,United Kingdom,44,385.8
567807,2021-09-22 12:23:00,17027,United Kingdom,129,222.01
548329,2021-03-30 13:14:00,16584,United Kingdom,488,611.94
579548,2021-11-30 10:44:00,15073,United Kingdom,63,181.45
541013,2021-01-13 11:54:00,15694,United Kingdom,109,397.79
559368,2021-07-08 09:38:00,17031,United Kingdom,125,225.95
565665,2021-09-05 17:44:00,15856,United Kingdom,285,488.21
570718,2021-10-12 10:36:00,12518,Germany,324,381.06
568343,2021-09-26 15:13:00,16839,United Kingdom,382,418.82
537235,2020-12-06 09:45:00,17381,United Kingdom,1464,2567.64
572070,2021-10-20 13:37:00,15587,United Kingdom,36,111.96
544686,2021-02-22 17:20:00,12748,United Kingdom,4,7.8
558751,2021-07-03 11:26:00,16009,United Kingdom,208,462.19
578299,2021-11-23 14:53:00,16660,United Kingdom,223,426.09
578099,2021-11-23 08:05:00,12452,Switzerland,183,350.57
565728,2021-09-06 12:00:00,17716,United Kingdom,304,549.7
577823,2021-11-22 09:40:00,16107,United Kingdom,216,392.4
546440,2021-03-14 10:31:00,16871,United Kingdom,256,535.02
551007,2021-04-26 09:49:00,0,United Kingdom,73,562.77
577803,2021-11-21 17:28:00,0,United Kingdom,8,16.08
546366,2021-03-11 11:37:00,12748,United Kingdom,75,106.11
573003,2021-10-27 12:11:00,14646,Netherlands,2400,4992.0
574752,2021-11-07 09:14:00,17164,United Kingdom,12,24.96
559350,2021-07-07 17:35:00,16842,United Kingdom,179,346.38
564631,2021-08-26 11:54:00,17451,United Kingdom,267,346.01
556482,2021-06-12 13:04:00,17242,United Kingdom,411,709.44
559710,2021-07-12 10:25:00,12474,Germany,125,191.6
577062,2021-11-17 14:40:00,18221,United Kingdom,197,162.95
572935,2021-10-27 10:26:00,14189,United Kingdom,446,467.5
572026,2021-10-20 11:40:00,13245,United Kingdom,125,430.5
546539,2021-03-14 15:01:00,0,United Kingdom,1,2.95
539201,2020-12-16 12:11:00,14878,United Kingdom,135,322.01
552240,2021-05-06 17:04:00,13723,United Kingdom,43,199.85
561395,2021-07-27 10:29:00,13999,United Kingdom,166,358.7
564312,2021-08-24 12:52:00,15769,United Kingdom,1584,3744.0
539982,2020-12-23 14:40:00,15311,United Kingdom,65,256.61
570521,2021-10-11 10:43:00,12371,Switzerland,582,1527.96
576322,2021-11-14 15:03:00,12642,Germany,167,354.85
547044,2021-03-20 11:33:00,14071,United Kingdom,200,225.4
552059,2021-05-06 10:37:00,17470,United Kingdom,282,140.58
580772,2021-12-06 11:00:00,15992,United Kingdom,17,41.99
565860,2021-09-07 14:41:00,12748,United Kingdom,24,9.36
578997,2021-11-27 16:02:00,18001,United Kingdom,78,165.0
555925,2021-06-07 17:13:00,0,United Kingdom,257,1227.03
550659,2021-04-20 09:02:00,17730,United Kingdom,296,347.17
553829,2021-05-19 11:28:00,16455,United Kingdom,114,188.1
577729,2021-11-21 12:53:00,15179,United Kingdom,422,563.28
552677,2021-05-10 15:07:00,0,United Kingdom,104,754.55
536566,2020-12-01 15:21:00,16928,United Kingdom,93,116.25
553676,2021-05-18 12:57:00,16553,United Kingdom,566,647.26
569701,2021-10-05 15:56:00,12723,France,2,33.9
573310,2021-10-28 16:44:00,0,United Kingdom,3,9.89
565779,2021-09-06 15:14:00,15804,United Kingdom,391,477.93
542233,2021-01-26 13:46:00,13098,United Kingdom,211,648.8
577741,2021-11-21 13:40:00,12921,United Kingdom,201,467.11
566425,2021-09-12 14:22:00,16458,United Kingdom,106,175.9
542723,2021-01-31 14:53:00,17256,United Kingdom,68,127.9
565596,2021-09-05 14:27:00,16444,United Kingdom,203,301.32
557293,2021-06-19 13:26:00,16326,United Kingdom,57,249.95
545519,2021-03-03 12:27:00,16159,United Kingdom,236,348.2
562208,2021-08-03 12:58:00,16324,United Kingdom,1,3.95
543394,2021-02-08 10:17:00,15797,United Kingdom,528,1495.2
553670,2021-05-18 12:28:00,14407,United Kingdom,282,645.5
580115,2021-12-01 16:22:00,0,United Kingdom,1988,7225.78
540288,2021-01-06 12:45:00,17634,United Kingdom,165,785.65
543988,2021-02-15 09:50:00,14849,United Kingdom,6,17.7
556229,2021-06-09 14:43:00,12839,United Kingdom,178,304.48
576511,2021-11-15 12:07:00,13846,United Kingdom,43,201.13
544090,2021-02-16 08:15:00,13880,United Kingdom,112,210.2
561006,2021-07-22 15:02:00,16161,United Kingdom,232,469.9
561463,2021-07-27 12:38:00,14527,United Kingdom,46,260.56
538053,2020-12-09 13:34:00,15856,United Kingdom,675,1571.32
572811,2021-10-26 11:14:00,16071,United Kingdom,180,326.24
537866,2020-12-08 16:45:00,17655,United Kingdom,274,676.1
540523,2021-01-09 12:51:00,13069,United Kingdom,250,340.94
574534,2021-11-04 14:26:00,15061,United Kingdom,1005,2118.12
560845,2021-07-21 12:29:00,15570,United Kingdom,202,301.26
574700,2021-11-06 13:53:00,16033,United Kingdom,611,1193.34
579544,2021-11-30 10:15:00,14540,United Kingdom,111,314.73
572186,2021-10-21 10:55:00,16497,United Kingdom,607,1414.99
555111,2021-05-31 14:37:00,16434,United Kingdom,123,201.27
563538,2021-08-17 11:48:00,17841,United Kingdom,243,305.28
550030,2021-04-14 11:28:00,17315,United Kingdom,26,42.9
550991,2021-04-21 18:59:00,14060,United Kingdom,72,153.84
550178,2021-04-14 17:25:00,12662,Germany,228,444.82
547901,2021-03-28 11:57:00,0,United Kingdom,1,219.76
544701,2021-02-23 10:27:00,17428,United Kingdom,262,618.89
561692,2021-07-29 09:48:00,14143,United Kingdom,30,115.8
552255,2021-05-08 10:33:00,14005,United Kingdom,240,187.16
564366,2021-08-25 08:58:00,13236,United Kingdom,168,439.23
578284,2021-11-23 13:56:00,14385,United Kingdom,66,71.6
577733,2021-11-21 13:10:00,15163,United Kingdom,138,149.47
542079,2021-01-25 12:15:00,18144,United Kingdom,52,157.4
563944,2021-08-22 10:08:00,17581,United Kingdom,782,1351.22
572879,2021-10-26 13:34:00,13408,United Kingdom,36,118.44
549680,2021-04-11 13:02:00,12701,Germany,246,337.08
580667,2021-12-05 14:19:00,15031,United Kingdom,56,175.53
547197,2021-03-21 12:45:00,17811,United Kingdom,30,108.42
557623,2021-06-21 14:15:00,15498,United Kingdom,36,47.0
558639,2021-07-01 08:55:00,13492,Switzerland,152,360.8
552193,2021-05-06 14:22:00,15114,United Kingdom,240,243.52
560878,2021-07-21 15:16:00,14410,United Kingdom,138,201.18
572528,2021-10-24 15:43:00,13176,United Kingdom,453,492.84
573576,2021-10-31 14:09:00,14096,United Kingdom,1265,4941.71
559715,2021-07-12 10:47:00,14132,United Kingdom,406,304.5
536688,2020-12-02 12:24:00,17850,United Kingdom,12,22.2
568141,2021-09-25 11:21:00,16326,United Kingdom,84,200.99
566255,2021-09-11 12:23:00,13324,United Kingdom,1492,1783.24
577719,2021-11-21 12:20:00,16013,United Kingdom,414,1100.22
570707,2021-10-12 10:08:00,14541,United Kingdom,44,146.0
569629,2021-10-05 11:37:00,15249,United Kingdom,307,641.57
536830,2020-12-02 17:38:00,16754,United Kingdom,4280,2002.4
564896,2021-08-31 11:06:00,13726,United Kingdom,384,292.68
541872,2021-01-24 09:52:00,14796,United Kingdom,219,293.74
545928,2021-03-08 11:59:00,14407,United Kingdom,134,357.18
541916,2021-01-24 11:34:00,17861,United Kingdom,102,241.86
545186,2021-02-28 15:05:00,17841,United Kingdom,114,229.9
550645,2021-04-19 16:31:00,16098,United Kingdom,53,146.65
544473,2021-02-21 09:45:00,14229,United Kingdom,108,305.16
565448,2021-09-04 15:21:00,16057,United Kingdom,19,49.65
557112,2021-06-16 16:31:00,0,United Kingdom,642,2271.03
542381,2021-01-27 14:07:00,17213,United Kingdom,106,321.1
539410,2020-12-17 13:17:00,16353,United Kingdom,24,102.0
550001,2021-04-14 09:28:00,17704,United Kingdom,175,387.29
558193,2021-06-27 12:25:00,16029,United Kingdom,288,768.0
561862,2021-07-31 10:38:00,15569,United Kingdom,196,352.81
554958,2021-05-27 15:17:00,0,United Kingdom,90,602.1
537614,2020-12-07 13:29:00,16904,United Kingdom,137,322.8
553978,2021-05-20 11:03:00,16182,United Kingdom,1000,1692.0
574586,2021-11-06 10:15:00,14882,United Kingdom,66,247.9
537428,2020-12-06 15:38:00,17320,United Kingdom,210,450.92
576398,2021-11-15 10:48:00,15758,United Kingdom,47,205.25
556918,2021-06-15 13:37:00,12415,Australia,192,650.88
569248,2021-10-03 10:09:00,12886,United Kingdom,354,603.4
555198,2021-06-01 11:52:00,15916,United Kingdom,65,113.35
580715,2021-12-05 16:45:00,0,United Kingdom,5,6.25
565224,2021-09-01 19:11:00,14713,United Kingdom,111,207.73
556236,2021-06-09 15:34:00,16818,United Kingdom,16,45.2
539435,2020-12-17 14:46:00,12691,France,65,180.0
565740,2021-09-06 12:31:00,15189,United Kingdom,192,430.32
581003,2021-12-07 08:38:00,14911,EIRE,817,1273.15
544333,2021-02-17 17:39:00,0,United Kingdom,4,16.48
579468,2021-11-29 14:58:00,14711,United Kingdom,77,239.71
564721,2021-08-28 12:01:00,15095,United Kingdom,158,312.98
567969,2021-09-23 09:52:00,15744,United Kingdom,120,34.8
549007,2021-04-05 14:38:00,17470,United Kingdom,489,304.13
547825,2021-03-25 15:01:00,12778,Netherlands,104,155.65
572719,2021-10-25 15:03:00,13871,United Kingdom,376,855.17
576182,2021-11-14 11:21:00,12938,United Kingdom,140,114.14
564314,2021-08-24 12:58:00,12695,France,139,244.65
551182,2021-04-27 08:43:00,14282,United Kingdom,128,107.28
552188,2021-05-06 14:01:00,12394,Belgium,182,381.08
574348,2021-11-04 10:28:00,13756,United Kingdom,412,610.76
559827,2021-07-13 09:44:00,15189,United Kingdom,277,431.8
573337,2021-10-30 11:42:00,17018,United Kingdom,116,515.1
561529,2021-07-28 09:19:00,13013,United Kingdom,122,257.7
560109,2021-07-15 09:00:00,13491,United Kingdom,54,56.82
567980,2021-09-23 11:22:00,15311,United Kingdom,59,157.14
566400,2021-09-12 13:16:00,17139,United Kingdom,854,1535.24
556079,2021-06-08 15:18:00,18229,United Kingdom,252,351.2
542997,2021-02-02 12:16:00,0,United Kingdom,44,395.91
549056,2021-04-06 10:40:00,15917,United Kingdom,42,123.1
537811,2020-12-08 13:30:00,17262,United Kingdom,74,268.86
568868,2021-09-29 12:00:00,12957,United Kingdom,441,872.23
572278,2021-10-23 10:46:00,16326,United Kingdom,38,211.1
563200,2021-08-14 10:49:00,13838,United Kingdom,53,148.32
552834,2021-05-11 14:15:00,0,United Kingdom,2,16.5
573868,2021-11-01 12:18:00,12491,France,260,460.4
557263,2021-06-19 11:08:00,14646,Netherlands,4718,5683.06
553714,2021-05-18 15:55:00,16987,United Kingdom,47,213.05
556572,2021-06-13 13:25:00,15311,United Kingdom,112,149.2
544598,2021-02-21 18:10:00,0,United Kingdom,264,981.51
541869,2021-01-24 09:35:00,0,United Kingdom,287,883.83
557794,2021-06-23 09:08:00,16287,United Kingdom,298,142.5
552271,2021-05-08 12:00:00,13069,United Kingdom,58,150.35
567526,2021-09-21 09:06:00,12435,Denmark,1176,3850.9
543202,2021-02-04 13:04:00,17291,United Kingdom,72,550.8
557523,2021-06-21 08:27:00,12971,United Kingdom,120,100.92
547830,2021-03-25 15:50:00,0,United Kingdom,307,1513.46
580221,2021-12-02 12:13:00,14092,United Kingdom,160,312.1
574333,2021-11-04 09:32:00,16671,United Kingdom,75,156.75
567849,2021-09-22 13:15:00,15571,United Kingdom,77,202.35
543546,2021-02-09 16:52:00,0,United Kingdom,401,1459.9
545842,2021-03-07 13:37:00,15498,United Kingdom,238,557.0
543191,2021-02-04 11:54:00,13137,United Kingdom,141,217.93
565210,2021-09-01 17:09:00,17750,United Kingdom,478,191.74
560562,2021-07-19 13:34:00,15713,United Kingdom,91,185.55
552893,2021-05-12 10:49:00,14421,United Kingdom,194,455.18
580286,2021-12-02 13:28:00,17611,United Kingdom,74,176.88
574916,2021-11-07 16:19:00,16790,United Kingdom,68,177.3
580716,2021-12-05 16:48:00,12367,Denmark,173,168.9
560080,2021-07-14 16:23:00,17450,United Kingdom,1632,3279.36
573392,2021-10-30 15:04:00,15376,United Kingdom,82,244.34
541568,2021-01-19 12:07:00,15606,United Kingdom,66,305.6
538886,2020-12-14 16:07:00,13846,United Kingdom,234,411.4
572218,2021-10-21 13:13:00,16311,United Kingdom,215,401.55
543274,2021-02-06 12:48:00,17392,United Kingdom,99,145.5
556724,2021-06-14 11:26:00,16745,United Kingdom,89,246.49
567915,2021-09-22 17:15:00,12579,France,285,440.42
559043,2021-07-05 15:35:00,0,United Kingdom,97,580.94
568652,2021-09-28 12:15:00,15841,United Kingdom,228,307.32
562087,2021-08-02 12:31:00,14606,United Kingdom,66,124.11
580905,2021-12-06 13:02:00,16313,United Kingdom,99,106.53
577851,2021-11-22 11:04:00,13267,United Kingdom,154,348.38
574482,2021-11-04 12:47:00,17193,United Kingdom,14,16.54
547097,2021-03-21 09:33:00,13021,United Kingdom,99,259.35
562432,2021-08-04 17:38:00,14004,United Kingdom,386,716.0
571053,2021-10-13 13:53:00,12631,Finland,236,640.5
558090,2021-06-26 12:51:00,14808,United Kingdom,2,79.9
549958,2021-04-13 13:47:00,17589,United Kingdom,446,590.77
556891,2021-06-15 12:48:00,17581,United Kingdom,88,139.64
560604,2021-07-20 09:23:00,15251,United Kingdom,248,464.72
577034,2021-11-17 13:16:00,12847,United Kingdom,909,871.54
550520,2021-04-19 09:43:00,16170,United Kingdom,232,309.56
558057,2021-06-24 14:57:00,15665,United Kingdom,492,765.79
557431,2021-06-20 12:37:00,18260,United Kingdom,177,427.13
538343,2020-12-10 14:29:00,13448,United Kingdom,170,385.58
580126,2021-12-01 17:20:00,12562,France,323,654.37
557055,2021-06-16 14:45:00,12621,Germany,459,633.55
570216,2021-10-09 12:04:00,14595,United Kingdom,96,141.75
565322,2021-09-02 13:15:00,12437,France,54,65.1
576349,2021-11-14 15:41:00,16519,United Kingdom,30,111.38
567819,2021-09-22 12:42:00,14004,United Kingdom,497,566.23
576078,2021-11-13 16:22:00,14432,United Kingdom,451,581.07
575984,2021-11-13 13:50:00,17068,United Kingdom,68,141.44
571497,2021-10-17 15:03:00,14841,United Kingdom,280,540.4
555554,2021-06-05 13:46:00,13742,United Kingdom,54,319.0
566860,2021-09-15 12:40:00,17002,United Kingdom,257,500.21
559676,2021-07-11 14:40:00,17340,United Kingdom,462,1180.12
567362,2021-09-19 16:49:00,17848,United Kingdom,8,79.6
545435,2021-03-02 15:28:00,16217,United Kingdom,60,183.0
536590,2020-12-01 16:52:00,13065,United Kingdom,74,205.86
550931,2021-04-21 14:59:00,0,United Kingdom,2,5.0
539337,2020-12-17 10:46:00,0,EIRE,327,670.38
581442,2021-12-08 16:38:00,13536,United Kingdom,59,349.35
557152,2021-06-17 11:06:00,15296,United Kingdom,2,13.9
549282,2021-04-07 13:24:00,13718,United Kingdom,38,192.5
575870,2021-11-11 12:46:00,15557,United Kingdom,219,473.65
573068,2021-10-27 13:56:00,17545,United Kingdom,71,122.68
554549,2021-05-25 09:57:00,12747,United Kingdom,145,328.35
577820,2021-11-22 09:24:00,13408,United Kingdom,344,604.0
